"EvidenceBucket","FilePath","FileName","SHA256","DateTaken","FallbackTimestamp","OcrTextPath","IncludeHits","ExcludeHits","ConcernFlag","OcrPreview"
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4542.PNG","IMG_4542.PNG","FC046D28249154428F48FBC3F0190980C9B15E2BF30260CAFDD4D08277F46AA1","","1980-01-01 00:00:00",".\04-logs\ocr\FC046D28249154428F48FBC3F0190980C9B15E2BF30260CAFDD4D08277F46AA1.txt","1","0","False","7:42 rT]  @ 8 Adri <3 YCoa:@  | think is a bad idea sorry | don’t know what I'm thinking  @ a)  Unread messages  B Si?  o a)  a fern to help you but we > just need to talk about il @e >  ‘@ Improve It  ES SREP ENe =  @ g "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4543.PNG","IMG_4543.PNG","0A0ECB5556D47245397340991DC7E20FBFB73D27DFEC3071B4B63FA21938D886","","1980-01-01 00:00:00",".\04-logs\ocr\0A0ECB5556D47245397340991DC7E20FBFB73D27DFEC3071B4B63FA21938D886.txt","0","0","False","7:42 |  c ° f:  8 At my home  B Maybe another day  a fer to help you but we > just need to talk about | @e >  ‘@ Improve It  No  @ g "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4544.PNG","IMG_4544.PNG","7B0468B7352049054304C969EE7574B6F88EB8EC731BD3EEFBA71A439B517610","","1980-01-01 00:00:00",".\04-logs\ocr\7B0468B7352049054304C969EE7574B6F88EB8EC731BD3EEFBA71A439B517610.txt","0","0","False","@ Ok  gs Today?  8 At my home  to be able to discuss it alone  Yes that works are we going — just F y ‘een you and me  @ | want to help you but we > just need to talk about 1 @eo  ‘@ Improve It  © g "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4545.PNG","IMG_4545.PNG","B6D47B101EDADFCE744C71585653A94B440CDF8F47200D59F19C91836DA86E46","","1980-01-01 00:00:00",".\04-logs\ocr\B6D47B101EDADFCE744C71585653A94B440CDF8F47200D59F19C91836DA86E46.txt","0","0","False","<@ 8 Adri & {a @ & Hey Josh  6:14PM  * You replied to Adri  J  Hey Josh  8 Let's get married @  ¢§ Ok  B Today?  & At my home  0aGe F | want to hel...  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4547.PNG","IMG_4547.PNG","885C7C6602C04720166102C9D12224A9E25DAF5F787430D64B46EAB8878EDAB7","","1980-01-01 00:00:00",".\04-logs\ocr\885C7C6602C04720166102C9D12224A9E25DAF5F787430D64B46EAB8878EDAB7.txt","1","0","False","""| want to help you because | care about you deeply, but we need to talk this through properly. Let's meet tonight, and tomorrow, when we can speak privately, we'll discuss everything calmly and thoughtfully.""  It's late today | have to work 2 | tomorrow at 4  Okay that's okay just hmu when your free and we can discuss this | care about you | would never wanting anything to happen "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4549.PNG","IMG_4549.PNG","24864F122321E1EA549A92C941AAC9B2E1E00DAB9F1BE8BA1A0626EBAC50045F","","1980-01-01 00:00:00",".\04-logs\ocr\24864F122321E1EA549A92C941AAC9B2E1E00DAB9F1BE8BA1A0626EBAC50045F.txt","1","0","False","See original  ay Translate &  agreement, it's crucial to ensure its enforceability  under Minnesota law. Given your interest in free resources, consider reaching out to legal aid organizations that assist individuals with  low inc Ss: . innesota Legal  60a Ge © (Cetsmeett.. @ >  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4550.PNG","IMG_4550.PNG","535397C67384F75527CC1D23BA17EF748A69500FFC55D72FDFBCB85B30F745D0","","1980-01-01 00:00:00",".\04-logs\ocr\535397C67384F75527CC1D23BA17EF748A69500FFC55D72FDFBCB85B30F745D0.txt","0","0","False","Adri ®  you Can cr  safeguards both parties’ interests and complies with  Minnesota law.  So you wanna wait  tell Wednesday  | lost with all of this ay That's why | asked her  60 Aaa fF (Cletsmeett. EGE >  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4551.PNG","IMG_4551.PNG","F89A5C849D738DFB11E77C9142DEF36C9D9F68AC40B9384F4B03E6751DD313BD","","1980-01-01 00:00:00",".\04-logs\ocr\F89A5C849D738DFB11E77C9142DEF36C9D9F68AC40B9384F4B03E6751DD313BD.txt","0","0","False","we ILA CH  >} D) =  | lost with all of this ay That's why I asked her  Its okay I'll take care of  this part  ay What you want me to do e g  60 AaGGa fF (Cetsmeett.. @ >  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4552.PNG","IMG_4552.PNG","50B493F8FEE1010A3A4B78EA62D460589D41398B2AE1EC0550F2D1179B288E48","","1980-01-01 00:00:00",".\04-logs\ocr\50B493F8FEE1010A3A4B78EA62D460589D41398B2AE1EC0550F2D1179B288E48.txt","1","0","False","6:31  < Instagram = (ee. 5 10 2.) Adri °  Creating a prenuptial agreement in Minnesota involves several steps to ensure it's legally binding and tailored to your needs. Here's how you can proceed:  1. Utilize Free Templates: Begin by accessing a free Minnesota prenuptial agreement template. This will provide a foundational structure for your agreement. You can find such template"
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4553.PNG","IMG_4553.PNG","7357F6C587286D501F3A89858B1DA6F88C9F236B3B2CDC26E98FEBF99A2D9B1C","","1980-01-01 00:00:00",".\04-logs\ocr\7357F6C587286D501F3A89858B1DA6F88C9F236B3B2CDC26E98FEBF99A2D9B1C.txt","1","0","False","6:31 ikon 33)  <4 Instagram  10 2) Adri  ¢« Hennepin County Legal Referrals: Provides free legal advice on various civil issues. Appointments can be made by calling the Brian Coyle Community Center Legal Clinic at (612) 338-5282. More information is available on the Minnesota State Law Library website.  3. Ensure Proper Execution: For the prenuptial agreement to be valid in Min"
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4554.PNG","IMG_4554.PNG","0ABAF8082027FF3F8EEBB4604C62835A5C648E55EB0A1B28707F5C27A8CEEE1E","","1980-01-01 00:00:00",".\04-logs\ocr\0ABAF8082027FF3F8EEBB4604C62835A5C648E55EB0A1B28707F5C27A8CEEE1E.txt","1","0","False","6:31 all > &  <4 Instagram <® $8) rari 2 . ao @  | lost with all of this gB That's why I asked her  Its okay I'll take care of - this part  8 What you want me to do  Un acuerdo prenupcial es un contrato firmado antes del matrimonio que explica como se dividiran los bienes, deudas y otros asuntos financieros en caso de que el matrimonio termine. Se trata principalmente de proteg"
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4555.PNG","IMG_4555.PNG","43096C55E37FAB2FA44CB1ACA44B7F649EAD1B66FBD57424FBAE94F08513F90E","","1980-01-01 00:00:00",".\04-logs\ocr\43096C55E37FAB2FA44CB1ACA44B7F649EAD1B66FBD57424FBAE94F08513F90E.txt","0","0","False","6:31 ike 33]  <4 Instagram  BY Sounds perfect  We can start with it tomorrow if you don't mind  My parents & | don't know  ay Soon  * You replied to Adri  <le  We can start with it tomorrow if you don't  mind  * You replied to Adri  <le  My parents @ | don’t know Soon  NV  yr 60aQG & (Aa © it  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4556.PNG","IMG_4556.PNG","92EA9C2999137086E38FF413760CC1D16E0C683934001620C4BBB9E55EF62D97","","1980-01-01 00:00:00",".\04-logs\ocr\92EA9C2999137086E38FF413760CC1D16E0C683934001620C4BBB9E55EF62D97.txt","0","0","False","6:31 eE  <4 Instagram  <@ 8 Adri & .a@  LOIMUITUOW IT yOu UUTI L  mind  * You replied to Adri  =  My parents @ | don’t know  Soon  5:58PM  pty What time?  11  & Yes  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4557.PNG","IMG_4557.PNG","58A1CCE6F4CEFEDFD1617B0253702EE86FDC0B3DA4FFC0FBEAFF10012CCC5B7E","","1980-01-01 00:00:00",".\04-logs\ocr\58A1CCE6F4CEFEDFD1617B0253702EE86FDC0B3DA4FFC0FBEAFF10012CCC5B7E.txt","0","0","False","6:31  <4 Instagram  i) ¢8 Adri % . ag  2  al > 133]  By No  B Don't be late pls  B In my house  Unread messages  6:30PM  | have to work  At 10  Do you know what time they ¢@ open there? 3 S  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4740.PNG","IMG_4740.PNG","843A9EA51CFD35475E2727BF1EE9B423554041CD55B217831483C3C23837A9F4","","1980-01-01 00:00:00",".\04-logs\ocr\843A9EA51CFD35475E2727BF1EE9B423554041CD55B217831483C3C23837A9F4.txt","0","0","False","Movies, cuddles, and you— nothing else I'd rather do. ~~  THU 8:48PM  Soon® ® ~  THU 9:19PM  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4741.PNG","IMG_4741.PNG","5D0AEF7C17A1719208562FA86B4F9394A5BF9A20A598FBF10262786CE9349FC8","","1980-01-01 00:00:00",".\04-logs\ocr\5D0AEF7C17A1719208562FA86B4F9394A5BF9A20A598FBF10262786CE9349FC8.txt","0","0","False","PRIV-SeaN  Have a good day at work ~~  PRIoese nt  rE  ay Hope you have a great day v  ERI 9:57 AM  th : nee? FRI J .  GaGa Ye Aa :  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4742.PNG","IMG_4742.PNG","A4BAAA4F14F9ADBAADA73B3EBF60696DABC4B577FEC8F092261A796F9B4985E8","","1980-01-01 00:00:00",".\04-logs\ocr\A4BAAA4F14F9ADBAADA73B3EBF60696DABC4B577FEC8F092261A796F9B4985E8.txt","0","0","False","5:59 7 al > (  HAY Adri © . ag  FAI O-OUFIVI  Just got home  *  Just got home  How was your day at work?  Hey, can | see you before | go to work?  Hey, can! see you before | go to work?  Not today I'll sleep soon | have to wake up at 4 tomorrow &  6 aG YY Aa ® &  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4743.PNG","IMG_4743.PNG","BF9DE19FE5F7651E1348A48411D01B40B2B450332C8C1002C19BB829F1CC8547","","1980-01-01 00:00:00",".\04-logs\ocr\BF9DE19FE5F7651E1348A48411D01B40B2B450332C8C1002C19BB829F1CC8547.txt","0","0","False","eal > (  Ca: @  *  Hey, can! see you before | go to work?  Not today I'll sleep soon | have to wake ay up at 4 tomorrow \&) v  FRI 7:17PM  *  Not today I'll sleep soon | have to wake up at 4 tomorrow @&  No worries, baby. | love you!  You work so hard, and you need to rest. ©  v ay  4:21PM  Hi baby how are you today  Delivered  6aG ”& Aa ® &  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4761.PNG","IMG_4761.PNG","E85FD14FD5DAA78BB5D1C7F8F6815532D80275F58B95C46F87C9873AE1013A17","","1980-01-01 00:00:00",".\04-logs\ocr\E85FD14FD5DAA78BB5D1C7F8F6815532D80275F58B95C46F87C9873AE1013A17.txt","0","0","False","11:24 all > GB  <@ 8 Adri & .a@  Unread messages  10:39PM  Sorry still sick | don’t feel good now  Hope you have a good day B at work eS 8 Replying to Adri 2+ x  Sorry still sick  > (Aa ® it  The I'm o oe a  ® g  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4809.PNG","IMG_4809.PNG","0C7F4C3FD823FD0BFAFFAF3C6FD38B5A323D384F3D75ACB45F22B6D747DC6A04","","1980-01-01 00:00:00",".\04-logs\ocr\0C7F4C3FD823FD0BFAFFAF3C6FD38B5A323D384F3D75ACB45F22B6D747DC6A04.txt","0","0","False","Fg Hailey Jo now & is typing...  | don't feel good now  nx  60 AaB YL Heybabyh.. @ >  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4810.PNG","IMG_4810.PNG","CAC896E1ECABBA2271DB48EAAA2A0CA382300629B36A64BB36A6C24AC78DFDDF","","1980-01-01 00:00:00",".\04-logs\ocr\CAC896E1ECABBA2271DB48EAAA2A0CA382300629B36A64BB36A6C24AC78DFDDF.txt","0","0","False","<0 @ Adri & . ag  Images created with Meta Al and sent to the chat are  shared with Meta.  5:28 AM  2:02PM  3:07PM  Hola ® S  06 AaB © _Heybabyh...  a) © > "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4811.PNG","IMG_4811.PNG","94FA2FA8864A7F0BDF093F82D7C6D45F9A86ADFB5877A58C4A5FDDDCD5DC3F04","","1980-01-01 00:00:00",".\04-logs\ocr\94FA2FA8864A7F0BDF093F82D7C6D45F9A86ADFB5877A58C4A5FDDDCD5DC3F04.txt","0","0","False","-) Adri ©  ow 22PAL Liev ivi « You replied to Adri #  Sorry still sick | don't feel good now  ~ a  06 AaB LY Heybabyh.. @ >  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4861.PNG","IMG_4861.PNG","E207196C1FF84D44F9D6401DAAC156ED76E609F3969ADEF86317905CE8693E8A","","1980-01-01 00:00:00",".\04-logs\ocr\E207196C1FF84D44F9D6401DAAC156ED76E609F3969ADEF86317905CE8693E8A.txt","0","0","False","12:56 9  MON 9:43 PM  llove you ®  8:46 AM  Unread messages  10:18 AM  Good morning  ay How’s your morning going  6  ®) > |Aa ® b © -  QwW_ERTYuUtoOo Pp  AS DFGHJ KL 2% zx cvVBNM @ 123 Spare  e —@<<«o «Ci itt‘ ‘(‘(‘(‘(OCOCsCsssésétéwU a "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4870.PNG","IMG_4870.PNG","37FA5303B4F75274BC1E3ECE0127D994E09E2F8E7176AEB95AB326207C44802E","","1980-01-01 00:00:00",".\04-logs\ocr\37FA5303B4F75274BC1E3ECE0127D994E09E2F8E7176AEB95AB326207C44802E.txt","0","0","False","8:349 ©) al LTE GD  <@ €B nario . a @  VWYeUMIiwuouMuay vi trituiouuy  off  MON 9:43PM  8:46 AM  10:18 AM Good morning  @ How's your morning going  1:02PM  ¥  Delivered  6aG & Aa © i  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4871.PNG","IMG_4871.PNG","FF6D0769D89D4A6D72D54793EC55F7D1DD6B2924CF1E8881A40FD03E9CC0A7E2","","1980-01-01 00:00:00",".\04-logs\ocr\FF6D0769D89D4A6D72D54793EC55F7D1DD6B2924CF1E8881A40FD03E9CC0A7E2.txt","0","0","False","8:349 © al) LTE G)  <® Bt Adri & . a @ a  You deleted a message  SUN 10:34PM  Edited  MON 9:25AM  | work mornings Good morning  But i think ill have @ Wednesday or Thursday off  MON 10:05AM « You replied to Adri  ele  Good morning  Vs You replied to Adri %¥  le  6aG & ‘Aa S  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4874.PNG","IMG_4874.PNG","21F7CEA23AADA114321AB214EA1346912B420CD3D479831517963EC6EF563543","","1980-01-01 00:00:00",".\04-logs\ocr\21F7CEA23AADA114321AB214EA1346912B420CD3D479831517963EC6EF563543.txt","0","0","False","9:55 97 all © &  < Chrome  <O AY Adri Sorry, | fell back asleep. My morning is going well! How is your morning, baby?  TUE 8:41PM  !Oye, mami, my heart's running around like a pupusa with no queso —  let's fix that Wednesday with some food and fill out that application, yeah? ©  Unread messages  9:16 AM  I'm working today | think I'm off tomorrow  ay We can go tomorrow 6"
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4875.PNG","IMG_4875.PNG","3FE4CDEDB1DFE3556D6089BC5B9B45727A8F613DC82CC71128E685CABF98DD3B","","1980-01-01 00:00:00",".\04-logs\ocr\3FE4CDEDB1DFE3556D6089BC5B9B45727A8F613DC82CC71128E685CABF98DD3B.txt","0","0","False","10:03 4 al > &)  <O AY Adri © .Coag  TUE 8:46AM  TUE 10:18 AM  Good morning ay How's your morning going TUE 1:02PM  Sorry, | fell back asleep. My morning is going well! How is your morning, baby?  Vv  !Oye, mami, my heart's running around like a pupusa with no queso —  TUE 8:41PM  let's fix that Wednesday with some food and fill out that application, yeah? ©  Replying t"
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4926.PNG","IMG_4926.PNG","6E970850816CE94BE4017179A4FC934B416C08DC32F7B461C118BF5ACF3BE65A","","1980-01-01 00:00:00",".\04-logs\ocr\6E970850816CE94BE4017179A4FC934B416C08DC32F7B461C118BF5ACF3BE65A.txt","0","0","False","95197 § cos gall LTE G1 <o 8 Adri & Ca @  / q  « You replied to Adri 4  ele  Let's get married @  8:51PM  Unread messages  9:34PM « Adri % replied to you Yes  B No more  « Adri % replied to you  Adriand raquel flores  @ Raquel Adriana  60QG & Aa ® it  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4927.PNG","IMG_4927.PNG","B47ECFE7EC26035D146D9DBE8D199A81FCE602325CF2B9F99CE91AD6742FAB05","","1980-01-01 00:00:00",".\04-logs\ocr\B47ECFE7EC26035D146D9DBE8D199A81FCE602325CF2B9F99CE91AD6742FAB05.txt","0","0","False","9:519 © coe ga) LTE Ge  <@ By Adri % . a @  it anymore 8 But thank you! ®  Missed audio call Tap to call again  « You replied to Adri 0  | think we don’t need it anymore But thank you!@  « You replied to Adri 0  Let's get married @  8:51PM  0a Ge &F Aa S &  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4928.PNG","IMG_4928.PNG","B54C4AF64F93C9FE679492EE5AD403632CB98FD42E07761F7A9340A559AA2ABD","","1980-01-01 00:00:00",".\04-logs\ocr\B54C4AF64F93C9FE679492EE5AD403632CB98FD42E07761F7A9340A559AA2ABD.txt","0","0","False","9519 § coe gall LTE G1 <@ £8 nario . a @  B Yes  Edited  7:46 PM  @ Another day  8:19PM  | think we don’t need it anymore  g But thank yor “  6aG & Aa ®  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4929.PNG","IMG_4929.PNG","1CC044BCB3B4C31DF74CF765A8CB4457E88CA6CBE5A79832A1B8769468B8C3B9","","1980-01-01 00:00:00",".\04-logs\ocr\1CC044BCB3B4C31DF74CF765A8CB4457E88CA6CBE5A79832A1B8769468B8C3B9.txt","0","0","False","9:53 9 of i) @2+  <@ $8 aari & . ag  Missed audio call Tap to call again  4:33PM  Missed audio call Tap to call again  5:35PM  6@QG & Aa ® it  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4930.PNG","IMG_4930.PNG","44CF1E59B2FFA4F6671DF9F4ED81486429EA45D208E8F583890EC7F753B73554","","1980-01-01 00:00:00",".\04-logs\ocr\44CF1E59B2FFA4F6671DF9F4ED81486429EA45D208E8F583890EC7F753B73554.txt","0","0","False","9:53 9 ef <4 @2+  <@ £8 nari © . o @  12:03PM  «) Missed audio call @ Tap to call back  3:57PM  Hey Adriana, | set my alarm, had everything ready, and fully planned to be there, but my grandma came in and shut it off while | was sleeping. | just woke up and saw the time—definitely not how | wanted the morning to go. | was grinding ona eee all ou ae Te)  60@QG & Aa ® it  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4931.PNG","IMG_4931.PNG","1269D852A73BF3CC8946F83B6F12B7B1CEC7486EA773EE89D2FB56B55AF3CB62","","1980-01-01 00:00:00",".\04-logs\ocr\1269D852A73BF3CC8946F83B6F12B7B1CEC7486EA773EE89D2FB56B55AF3CB62.txt","0","0","False","& Ringer  <o 8 Adri & . a@  « You replied to Adri 4  ele  Hey Josh  @ Let's get married ®  gB Ok  @ Today?  @ At my home  OoaG © Aa  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4932.PNG","IMG_4932.PNG","2464CB42D01788B12BC2CB767F6F6E10B079023195C343693374B350E838AD99","","1980-01-01 00:00:00",".\04-logs\ocr\2464CB42D01788B12BC2CB767F6F6E10B079023195C343693374B350E838AD99.txt","1","0","False","<@ £8 nari © . a @  | think is a bad idea sorry | don’t know what I'm | @ thinking rn @  I'm willing to consider it if you change your mind.  @B Si?  Quiero ayudarte porque me importas mucho, pero necesitamos hablarlo bien. Let's meet tonight, y manana, cuando podamos hablar a solas, realmente lo discutimos con calma  Edited  6@aQG & Aa ® it  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4933.PNG","IMG_4933.PNG","28E3FFF217D1C7BDCAECC7FBC18DA490FAB106F798411764B7B8C76C5E6E8D16","","1980-01-01 00:00:00",".\04-logs\ocr\28E3FFF217D1C7BDCAECC7FBC18DA490FAB106F798411764B7B8C76C5E6E8D16.txt","1","0","False","<@ £8 nari © .a@ It's late today | have to work :  B tomorrow at 4  Okay that's okay just hmu when your free and we can discuss this | care about you | would never wanting anything to happen to you | mean what | said back then when | first met you and still do. | love you see you soon  Edited  Today for an hour but | can @B Wednesday afternoon  Okay today for anhour —  Ubicaci"
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4934.PNG","IMG_4934.PNG","DF825C55A63B617E00B2EA81FD595B21BD0FADE27DB17B26CACA09DBDFE97925","","1980-01-01 00:00:00",".\04-logs\ocr\DF825C55A63B617E00B2EA81FD595B21BD0FADE27DB17B26CACA09DBDFE97925.txt","0","0","False","9:58 9 al = CE Kr) By Adri & Ca: @ FEB 17 AT 10:15PM  @ Are you in home?  Edited  I'll Tex you | have to sleep Good night  @ Love you ¥  FEB 18 AT 10:04AM @ Morning!  FEB 18 AT 12:39 PM  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4935.PNG","IMG_4935.PNG","F5EDD83FAF4E41A143958953ECDF71C11E4439983DC9E227F0931CCEEEB85109","","1980-01-01 00:00:00",".\04-logs\ocr\F5EDD83FAF4E41A143958953ECDF71C11E4439983DC9E227F0931CCEEEB85109.txt","0","0","False","10:00 4  <@® By Adri 2  Let's get married ®  Ok  Today?  At my home  ef = . og  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4936.PNG","IMG_4936.PNG","3463883A206686F698E5E553277E4AF82F54D600DF64B49EF8BAE94D21CC2FA3","","1980-01-01 00:00:00",".\04-logs\ocr\3463883A206686F698E5E553277E4AF82F54D600DF64B49EF8BAE94D21CC2FA3.txt","0","0","False","<@ By Adri *  FEB 16 AT 9:34PM  FEB 17 AT 5:27PM  FEB 17 AT 5:57PM  @ Hola  | just got home  @ Hey Josh  FEB 17 AT 6:14PM Y G2)  6aQG © Aa ©  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4937.PNG","IMG_4937.PNG","35FBE2355C9558695C744604F02EAA8D4889B9034788CE4862147EF4E6138C88","","1980-01-01 00:00:00",".\04-logs\ocr\35FBE2355C9558695C744604F02EAA8D4889B9034788CE4862147EF4E6138C88.txt","0","0","False","10:04 4 al > CD  <o 8 Adri & . a @  FEB 17 AT 6:14PM  « You replied to Adri 4  ele  Hey Josh  @8 Let's get married ®  gB Ok  @ Today?  @ At my home  |  0 @@ & (a © b  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4938.PNG","IMG_4938.PNG","8F71934F0D2032EA8B1C1D39C6156A9A60BE7BDD585AF2B8019407F5CE388E16","","1980-01-01 00:00:00",".\04-logs\ocr\8F71934F0D2032EA8B1C1D39C6156A9A60BE7BDD585AF2B8019407F5CE388E16.txt","1","0","False","<@ gB Adri % . a @  No @ Maybe another day  Can I come see u now we can talk a little and then when your free go out to eat and really discuss everything  | think is a bad idea sorry | don't know what I'm @ thinking rn @  60a G wf (Aa ® it  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4939.PNG","IMG_4939.PNG","D353314A6D1940493718CD6AC482D330484D35F1189F36D1CC20B89B15CE5EB3","","1980-01-01 00:00:00",".\04-logs\ocr\D353314A6D1940493718CD6AC482D330484D35F1189F36D1CC20B89B15CE5EB3.txt","0","0","False","10:04 9  a) B Adri ©  everything calmly and thoughtfully.""  It's late today | have to work B tomorrow at 4  Okay that's okay just hmu when your free and we can discuss this | care about you | would never wanting  Edited  Today for an hour but | can @ Wednesday ro ee  6aG & (‘Aa ®  "
"E-001-GooglePhotos","C:\Users\OH\Projects\marriage-fraud-report\02-evidence\raw\E-001-GooglePhotos\extracted\adri communication\IMG_4940.PNG","IMG_4940.PNG","80C3DD2BD5D56140583D009BB22323F41B992816D2995421FAA898DB379FC5C5","","1980-01-01 00:00:00",".\04-logs\ocr\80C3DD2BD5D56140583D009BB22323F41B992816D2995421FAA898DB379FC5C5.txt","1","0","False","10:04 4 ie 41 |  <@ £8 nari © . a @  Today for an hour but | can @ Wednesday afternoon  Ubicacion fijada 726 Fourth St E Saint Paul B MN 55106 Estados Unidos  my You said5 BA  NY are you on you. way?  oa G © Aa © ib  "
